 -1.4005531E-04  1.9278211E-03  3.1415927E+01  2.6179939E+00 -1.4005531E-04  1.9278211E-03  5.4000000E-02
 -1.4005531E-04  1.9278211E-03  3.1415927E+01  2.6179939E+00 -1.4005531E-04  1.9278211E-03  5.4000000E-02
 -1.3766065E-04  2.0045246E-03  3.1415927E+01  2.6179939E+00 -1.3766065E-04  2.0045246E-03  5.5000000E-02
 -1.3766065E-04  2.0045246E-03  3.1415927E+01  2.6179939E+00 -1.3766065E-04  2.0045246E-03  5.5000000E-02
 -1.3513684E-04  2.0789858E-03  3.1415927E+01  2.6179939E+00 -1.3513684E-04  2.0789858E-03  5.6000000E-02
 -1.3513684E-04  2.0789858E-03  3.1415927E+01  2.6179939E+00 -1.3513684E-04  2.0789858E-03  5.6000000E-02
 -1.3251024E-04  2.1514286E-03  3.1415927E+01  2.6179939E+00 -1.3251024E-04  2.1514286E-03  5.7000000E-02
 -1.3251024E-04  2.1514286E-03  3.1415927E+01  2.6179939E+00 -1.3251024E-04  2.1514286E-03  5.7000000E-02
 -1.2980331E-04  2.2220425E-03  3.1415927E+01  2.6179939E+00 -1.2980331E-04  2.2220425E-03  5.8000000E-02
 -1.2980331E-04  2.2220425E-03  3.1415927E+01  2.6179939E+00 -1.2980331E-04  2.2220425E-03  5.8000000E-02
 -1.2703534E-04  2.2909893E-03  3.1415927E+01  2.6179939E+00 -1.2703534E-04  2.2909893E-03  5.9000000E-02
 -1.2703534E-04  2.2909893E-03  3.1415927E+01  2.6179939E+00 -1.2703534E-04  2.2909893E-03  5.9000000E-02
 -1.2422301E-04  2.3584086E-03  3.1415927E+01  2.6179939E+00 -1.2422301E-04  2.3584086E-03  6.0000000E-02
 -1.2422301E-04  2.3584086E-03  3.1415927E+01  2.6179939E+00 -1.2422301E-04  2.3584086E-03  6.0000000E-02
 -1.2138075E-04  2.4244213E-03  3.1415927E+01  2.6179939E+00 -1.2138075E-04  2.4244213E-03  6.1000000E-02
 -1.2138075E-04  2.4244213E-03  3.1415927E+01  2.6179939E+00 -1.2138075E-04  2.4244213E-03  6.1000000E-02
 -1.1852114E-04  2.4891332E-03  3.1415927E+01  2.6179939E+00 -1.1852114E-04  2.4891332E-03  6.2000000E-02
 -1.1852114E-04  2.4891332E-03  3.1415927E+01  2.6179939E+00 -1.1852114E-04  2.4891332E-03  6.2000000E-02
 -1.1565512E-04  2.5526373E-03  3.1415927E+01  2.6179939E+00 -1.1565512E-04  2.5526373E-03  6.3000000E-02
 -1.1565512E-04  2.5526373E-03  3.1415927E+01  2.6179939E+00 -1.1565512E-04  2.5526373E-03  6.3000000E-02
 -1.1279224E-04  2.6150156E-03  3.1415927E+01  2.6179939E+00 -1.1279224E-04  2.6150156E-03  6.4000000E-02
 -1.1279224E-04  2.6150156E-03  3.1415927E+01  2.6179939E+00 -1.1279224E-04  2.6150156E-03  6.4000000E-02
 -1.0994081E-04  2.6763412E-03  3.1415927E+01  2.6179939E+00 -1.0994081E-04  2.6763412E-03  6.5000000E-02
 -1.0994081E-04  2.6763412E-03  3.1415927E+01  2.6179939E+00 -1.0994081E-04  2.6763412E-03  6.5000000E-02
 -1.0710808E-04  2.7366793E-03  3.1415927E+01  2.6179939E+00 -1.0710808E-04  2.7366793E-03  6.6000000E-02
 -1.0710808E-04  2.7366793E-03  3.1415927E+01  2.6179939E+00 -1.0710808E-04  2.7366793E-03  6.6000000E-02
 -1.0430034E-04  2.7960881E-03  3.1415927E+01  2.6179939E+00 -1.0430034E-04  2.7960881E-03  6.7000000E-02
 -1.0430034E-04  2.7960881E-03  3.1415927E+01  2.6179939E+00 -1.0430034E-04  2.7960881E-03  6.7000000E-02
 -1.0152304E-04  2.8546203E-03  3.1415927E+01  2.6179939E+00 -1.0152304E-04  2.8546203E-03  6.8000000E-02
 -1.0152304E-04  2.8546203E-03  3.1415927E+01  2.6179939E+00 -1.0152304E-04  2.8546203E-03  6.8000000E-02
 -9.8780883E-05  2.9123233E-03  3.1415927E+01  2.6179939E+00 -9.8780883E-05  2.9123233E-03  6.9000000E-02
 -9.8780883E-05  2.9123233E-03  3.1415927E+01  2.6179939E+00 -9.8780883E-05  2.9123233E-03  6.9000000E-02
 -9.6077885E-05  2.9692401E-03  3.1415927E+01  2.6179939E+00 -9.6077885E-05  2.9692401E-03  7.0000000E-02
 -9.6077885E-05  2.9692401E-03  3.1415927E+01  2.6179939E+00 -9.6077885E-05  2.9692401E-03  7.0000000E-02
 -9.3417480E-05  3.0254099E-03  3.1415927E+01  2.6179939E+00 -9.3417480E-05  3.0254099E-03  7.1000000E-02
 -9.3417480E-05  3.0254099E-03  3.1415927E+01  2.6179939E+00 -9.3417480E-05  3.0254099E-03  7.1000000E-02
 -9.0802561E-05  3.0808685E-03  3.1415927E+01  2.6179939E+00 -9.0802561E-05  3.0808685E-03  7.2000000E-02
 -9.0802561E-05  3.0808685E-03  3.1415927E+01  2.6179939E+00 -9.0802561E-05  3.0808685E-03  7.2000000E-02
 -8.8235539E-05  3.1356485E-03  3.1415927E+01  2.6179939E+00 -8.8235539E-05  3.1356485E-03  7.3000000E-02
 -8.8235539E-05  3.1356485E-03  3.1415927E+01  2.6179939E+00 -8.8235539E-05  3.1356485E-03  7.3000000E-02
 -8.5718397E-05  3.1897800E-03  3.1415927E+01  2.6179939E+00 -8.5718397E-05  3.1897800E-03  7.4000000E-02
 -8.5718397E-05  3.1897800E-03  3.1415927E+01  2.6179939E+00 -8.5718397E-05  3.1897800E-03  7.4000000E-02
 -8.3252730E-05  3.2432906E-03  3.1415927E+01  2.6179939E+00 -8.3252730E-05  3.2432906E-03  7.5000000E-02
 -8.3252730E-05  3.2432906E-03  3.1415927E+01  2.6179939E+00 -8.3252730E-05  3.2432906E-03  7.5000000E-02
 -8.0839789E-05  3.2962059E-03  3.1415927E+01  2.6179939E+00 -8.0839789E-05  3.2962059E-03  7.6000000E-02
 -8.0839789E-05  3.2962059E-03  3.1415927E+01  2.6179939E+00 -8.0839789E-05  3.2962059E-03  7.6000000E-02
 -7.8480518E-05  3.3485494E-03  3.1415927E+01  2.6179939E+00 -7.8480518E-05  3.3485494E-03  7.7000000E-02
 -7.8480518E-05  3.3485494E-03  3.1415927E+01  2.6179939E+00 -7.8480518E-05  3.3485494E-03  7.7000000E-02
 -7.6175583E-05  3.4003433E-03  3.1415927E+01  2.6179939E+00 -7.6175583E-05  3.4003433E-03  7.8000000E-02
 -7.6175583E-05  3.4003433E-03  3.1415927E+01  2.6179939E+00 -7.6175583E-05  3.4003433E-03  7.8000000E-02
 -7.3925406E-05  3.4516078E-03  3.1415927E+01  2.6179939E+00 -7.3925406E-05  3.4516078E-03  7.9000000E-02
 -7.3925406E-05  3.4516078E-03  3.1415927E+01  2.6179939E+00 -7.3925406E-05  3.4516078E-03  7.9000000E-02
 -7.1730191E-05  3.5023620E-03  3.1415927E+01  2.6179939E+00 -7.1730191E-05  3.5023620E-03  8.0000000E-02
 -7.1730191E-05  3.5023620E-03  3.1415927E+01  2.6179939E+00 -7.1730191E-05  3.5023620E-03  8.0000000E-02
 -6.9589950E-05  3.5526236E-03  3.1415927E+01  2.6179939E+00 -6.9589950E-05  3.5526236E-03  8.1000000E-02
 -6.9589950E-05  3.5526236E-03  3.1415927E+01  2.6179939E+00 -6.9589950E-05  3.5526236E-03  8.1000000E-02
 -6.7504521E-05  3.6024094E-03  3.1415927E+01  2.6179939E+00 -6.7504521E-05  3.6024094E-03  8.2000000E-02
 -6.7504521E-05  3.6024094E-03  3.1415927E+01  2.6179939E+00 -6.7504521E-05  3.6024094E-03  8.2000000E-02
 -6.5473595E-05  3.6517350E-03  3.1415927E+01  2.6179939E+00 -6.5473595E-05  3.6517350E-03  8.3000000E-02
 -6.5473595E-05  3.6517350E-03  3.1415927E+01  2.6179939E+00 -6.5473595E-05  3.6517350E-03  8.3000000E-02
 -6.3496730E-05  3.7006151E-03  3.1415927E+01  2.6179939E+00 -6.3496730E-05  3.7006151E-03  8.4000000E-02
 -6.3496730E-05  3.7006151E-03  3.1415927E+01  2.6179939E+00 -6.3496730E-05  3.7006151E-03  8.4000000E-02
 -6.1573370E-05  3.7490635E-03  3.1415927E+01  2.6179939E+00 -6.1573370E-05  3.7490635E-03  8.5000000E-02
 -6.1573370E-05  3.7490635E-03  3.1415927E+01  2.6179939E+00 -6.1573370E-05  3.7490635E-03  8.5000000E-02
 -5.9702858E-05  3.7970934E-03  3.1415927E+01  2.6179939E+00 -5.9702858E-05  3.7970934E-03  8.6000000E-02
 -5.9702858E-05  3.7970934E-03  3.1415927E+01  2.6179939E+00 -5.9702858E-05  3.7970934E-03  8.6000000E-02
 -5.7884453E-05  3.8447170E-03  3.1415927E+01  2.6179939E+00 -5.7884453E-05  3.8447170E-03  8.7000000E-02
 -5.7884453E-05  3.8447170E-03  3.1415927E+01  2.6179939E+00 -5.7884453E-05  3.8447170E-03  8.7000000E-02
 -5.6117340E-05  3.8919461E-03  3.1415927E+01  2.6179939E+00 -5.6117340E-05  3.8919461E-03  8.8000000E-02
 -5.6117340E-05  3.8919461E-03  3.1415927E+01  2.6179939E+00 -5.6117340E-05  3.8919461E-03  8.8000000E-02
 -5.4400644E-05  3.9387918E-03  3.1415927E+01  2.6179939E+00 -5.4400644E-05  3.9387918E-03  8.9000000E-02
 -5.4400644E-05  3.9387918E-03  3.1415927E+01  2.6179939E+00 -5.4400644E-05  3.9387918E-03  8.9000000E-02
 -5.2733436E-05  3.9852646E-03  3.1415927E+01  2.6179939E+00 -5.2733436E-05  3.9852646E-03  9.0000000E-02
 -5.2733436E-05  3.9852646E-03  3.1415927E+01  2.6179939E+00 -5.2733436E-05  3.9852646E-03  9.0000000E-02
